title,description,bloggername,bloggerlink,postdate
홍천 코로나검사병원 ★ 송이비인후과,높습니다 #홍천코로나검사병원 홍천송이비인후과의원 033 - 434 - 1908 홍천읍 신장대로 47-1 (2층) (구)주소 홍천읍 희망리 332-8번지 코로나검사 진료 처방까지 가능한 #홍천원스톱진료기관 송이비인후과의원...,귀촌,https://blog.naver.com/sgs1,20220802
잘 버텼던 지난 날들....줄줄이 코로나 확진,"가족 모두 줄줄이 코로나 확진 남편이 꼬박꼬박 직장 다녀도, 아이들이 어린이집을 다녀도 주변인들이 코로나 걸려도 우리식구 안걸리고 잘 지내와서 모지??싶었는데 남편이 확진되고, 다음날 내가 확진되고...",나만 좋다면야!,https://blog.naver.com/miruyana,20220808
코로나  후유증  잔기침   관리,내 돈 내산 도라지 농축이 나에게는 필요하다 코로나 증상으로 아직 남아 있는 잔기침 목통증보다는 가끔 불청객처럼 찾아오는 잔기침... 코로나 확진 이전 부터 먹었던 이유로 목건강을위해 도라지 농축 추천...,업라이프,https://blog.naver.com/perfect_mom,20220728
7월 셋째주 코로나 확진 일기,"생각지도 못하게 #코로나확진 사진은 별로 없는 이번주 주간일기 월요일: 통화로는 단답형인 아빠가... (자기부담) 코로나 1일차: 37도의 미열, 두통 목요일: #코로나2일차 보건소에서 문자가 온다. 언제까지...","밍꼬의 술, 고기 그리고 여행",https://blog.naver.com/vlzkcbzhwl,20220724
"[코로나 자가격리] 7일차(마지막)/ 후각문제, 기관지아픔",드디어 코로나자가격리 7일차 마지막 날이 되었다. 뭐든지 마지막은 상태를 떠나 기분이 좋을 수밖에... 분리수거는 기본이지만 되도록 코로나 흔적이 남는건 모조리 태우는 쓰레기로 정리합니다. 그래도...,"의식소비, NoJap 그리고 삶,경험의 공유~~~",https://blog.naver.com/kunmool,20220731
[이탈리아] 밀라노 중앙역 코로나 안티젠 검사 후기 및 비용,"코로나 시대에 여행 간다는 건 정말 쉽지 않다. 특히나 유럽 여행처럼 나라 간 이동이 있는 루트라면... 밀라노는 코로나 검사 비용도 조금 더 저렴하고 약국 후기가 더 많았고, 만약에 코로나에 걸렸다 하더라도...",릴리월드,https://blog.naver.com/since861015,20220731
코로나 확진.. 자가격리 증상..,"코로나 ba5 변이 바이러스이고 우미크론과는 증상이 달라서 아플고라고.. 병원에서 체온 38도 찍고... 코로나 차라리 안걸리는게 낫다..! 도대체 어디서 걸렸는지도 모르겠고, 장례식장도 다녀오고 같이 있었던...",리아의 세상ෆ,https://blog.naver.com/kimek5373,20220804
코로나 확진 4일차 (코로나재검사),(제 방문 앞을 서성거리기 시작했습니다) 저는 괜찮아졌는데 그만큼 부모님은 어쩔지 ㅠ_ㅠ 걱정도 되지만 일단 다들 코로나검사는 음성으로 나옵니다. -----------------------코로나 확진 그 후...,달빛소울,https://blog.naver.com/puerchoup33,20220806
"산본제일 입원 전 코로나19 검사 (PCR,신속진단키트)비용","바로 코로나19 검사인데요 저는 유도분만으로 예약이 되어있기 때문에 입원 3일 전 검사를... 산본제일 병원의 코로나19 검사는 평일 10:00 ~ 18:00 토,공휴일 09:00 ~ 13:00 진행하고 있고 점심시간 13:00 ~ 14:00는...",욕망의 레이나 블로그,https://blog.naver.com/happybeans07,20220804
"[이벤트]코로나 심리지원 이벤트 ""여행지 추천 하고 기프티콘...",여행지에서 찍은 사진과 추천 이유를 남겨주세요 < 코로나 심리지원 이벤트 > 코로나19 장기화로 인해 지친 일상 추천하고 싶은 여행지를 소개해주세요! 여행지에서 찍은 사진과 추천 이유를...,서울 중구청 블로그,https://blog.naver.com/junggu4u,20220627
주간일기 챌린지 9주차 22.08.01- 코로나 빠이,흑흑 코로나때문인데 잘쉰건 덕분이라 해야할지.. 사실 걸릴 것 같았을 땐 안걸리다가 이제 이렇게 겪고나니 한편으론 마음이 편하면서도 쉬다 다시 출근할 생각하니 막막하고 그렇다 :( 코로나 확진 전 보았던...,Brielle&apos;s Room,https://blog.naver.com/olivia9532,20220801
드디어 코로나19에 걸리다,코로나는 남의 일인 것만 같았는데.. 드디어 저도 코로나19에 걸리고 말았습니다. 2~3일 전에 목이 붓고 아픈 느낌이 있었는데.. 원래 편도가 약해 자주 붓는 편이라 대수롭지 않게 생각하고 있었..흑 그제...,미드덕후의 블로그,https://blog.naver.com/raindrop456,20220803
코로나 격리 3~4일째 목 통증 시작,코로나 격리 3~4일째 목 통증 시작 마이 아파.. 그렇다고 엄청 아픈 건 아닌데 살면서 이런 목통증은 처음입니다. 침을 삼킬 때 많이 불편합니다. 목이 부어서 그런지 열이 쉽게 잡히지 않습니다. 코로나 목 통증...,허파파의 행복이 가득한 집,https://blog.naver.com/sangsrunchin,20220801
코로나에 걸리다......,코로나 터지고 3년만에.. 코로나에 걸렸어요... 애랑 엄청 쏘다니고 다녔는데도 안걸렸는데.. 우리가족 중 제일 먼저 확진 된 사람은 바로 남편.. 그리고 저.. 이렇게 둘이 코로나에 걸렸어요. 아이는 아직까지는...,"Be yourself, no matter what they say.",https://blog.naver.com/kswjh,20220805
08. 코로나19 자가격리 주간일기,소재는 #코로나19_자가격리기간의_일기 가 되었다. 진짜 이번주는... #자가격리 로 집안에 콕 박혀 있어야 했고 그거 외에는 별다를 어떤 것도 없기 때문에... ㅋ 재감염이 많다고 하는데 다시는 #코로나19 와...,룰루랄라 나봉봉,https://blog.naver.com/lunasally,20220730
코로나 격리 해제 끝 (일주일간의 TV육아),"코로나로 얻은게 2가지가 있다.. 뜻밖에 다이어트;;; 배변교육 끗 다이어트.. 굶어도 안빠지더니, 너무... 코로나 후유증으로 식욕 저하 ㅋㅋㅋㅋㅋㅋ 구토증상 ;;;;; 소스범벅 된거 사진만 봐도 욱욱 올라와서...","Be yourself, no matter what they say.",https://blog.naver.com/kswjh,20220807
[용인 고독사]코로나로 학원 상담직에서 실직한 40대 남성의...,"COVID-19 코로나바이러스감염증-19 2019년12월 중국 후베이성 우한시에서 발생하여 세계적으로 확산 된, 새로 발견된 신총 코로나바이러스에 의한 호흡기 감염질환 오늘 포스팅할 현장은 용인에 위치한...",바이오해저드 김새별,https://blog.naver.com/marins5212,20220811
나도 코로나 확진자가 되다_3,나에게서 코로나에 감염된 것으로 생각되었다. 아침 8시 5분경 아내의 스마트폰으로 어제 받은 PCR검사 결과가 왔다. 양성이었다. 딸들이 결혼하여 둘이서 살고 있는 집에서 둘다 코로나 확진자가 된 것이었다....,"하나님, 자연, 이웃과의 어울림",https://blog.naver.com/dooliazzi,20220805
확산되는 코로나19에도 안전한 숲 화순곶자왈 생태탐방 숲길,"최근 제주도에는 다시금 코로나19가 확산되고 있는 분위기입니다. 그러다 보니 자연 관광지가 많은 제주의 자연에서 많은 관람객들이 모이는데요, 곶자왈이라고 예외는 아니겠죠. 이번에 소개할 화순곶자왈은 한...",제주특별자치도,https://blog.naver.com/happyjejudo,20220727
"오롱이는 코로나 (5,6일차) 게스트하우스",코로나 피해 다시 또 이동이다. 여기저기 피해를 끼칠 순 없다.. 아예 집근처 가까운 게스트하우스에 예약을 했다. 그곳은 바로 뚝섬에 있는 게스트 하우스 #서울숲스테이 일명 #SEOULFORESTSTAY 문을 열자마자...,하고 싶은 이야기,https://blog.naver.com/j8757,20220803
3일간 코로나가족일기,22.07.18 코로나확진 아빠랑 오빠 딸기는. . 검사할때 난리법석  소란으로 억지로음성이.나온거같다 왜냐면 오빠랑 같이 고열이 났기때문  코로나음성이였지만 약은 달라했다. . 확신이들기때문 약을 미리받고....,별별가족,https://blog.naver.com/loveyr33,20220721
바쁘게 달려온 한주 설마 또 코로나?,"다음날 코로나 확진 받으셨다는 연락을 받았다. 7.20 수요일 둘째 영어 학원가는날은 여전히 바쁘다... 앗 그런데 팀장님이 갑자기 코로나 확진이라는 연락을 받았다 점심도 같이먹고,차도마시고 회의도...",알콩달콩 별이네,https://blog.naver.com/designer0808,20220722
코로나 오미크론 변이 BA.5 (증상 백신 전염성),코로나 환자 증가 1일 감염자수가 3000명대까지 감소한 적도 있어 이제 정말로 지긋지긋한 코로나가 끝나나 하는 기대를 했던 것도 잠시. 현재 우리나라는 물론이고 전세계 각지에서 코로나 감염자수는...,스피릿박서&apos;s World,https://blog.naver.com/spiritboxer,20220708
코로나 재감염 증상 기간 확률,"코로나 재감염 첫번째 확진후 90일 뒤 다시 걸리는 경우를 말합니다. 2번 걸린 사람이죠. 확률 낮지만... 오늘은 관련된 최근 정보를 통해 조심해야할 부분과 코로나 재감염 증상 다른점이 있는지, 확률은...",매일 건강 ABC,https://blog.naver.com/sje06,20220708
0803 코로나 확진 2일 차..,생일도 축하하고 즐겁게 나눴던 그 자리가 코로나 파티가 될 줄이야...ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 5명 중에... 지아 코로나 확진이라고!! 자가키트 바로 했는데 음성 나왔길래 괜찮겠거니.. 했지만 자기 전까지도...,✨Blossommy✨,https://blog.naver.com/aaa803,20220803
<란셋> 논문: 코로나 백신 접종 8개월 후 접종자들의 면역 체계...,"gov/pmc/articles/PMC9167431/#CR1 의학 저널 <란셋>지에 실린 연구에 의하면, 코로나... 이러한 임상적 변화는 코로나 백신과 대상포진 사이의 연관성을 설명해줄 수...",관심가는 대로,https://blog.naver.com/peace_2000,20220805
60세 이상 코로나 사망자 7월부터 증가…치명률은 낮아져 0.15%,"60세 이상의 코로나19 치명률이 지속적으로 감소세를 보이고 있으나, 6월 말 확진자가 다시 증가하면서... 한편 방역당국은 8월 2주 코로나19 주간 위험도를 전국 및 수도권은 ‘중간’으로, 비수도권은 2주째...",대한민국 인사혁신처,https://blog.naver.com/mirae_saram,20220817
⌜코로나19 격리대상자 시험 응시목적 외출 허용 안내⌟,"자격증따랴 자기소개서 쓰랴 이력서 쓰랴 취준생 여러분들, 코로나로 인해서 취업 준비에 많은... 그래서 자격증이라도 준비해보자 필기시험 준비해보자 마음 먹고 시작하려니까 코로나가 문제.. 한참 코로나가...",순천시 공식블로그,https://blog.naver.com/hongane2013,20220617
코로나19 예방 물놀이 안전 수칙!,"안전하게 물놀이를 즐기기 위해 코로나19 예방 및 물놀이 안전 수칙에 대해 알아보겠습니다! [코로나19 생활 속 거리 두기] 1. 코로나19 의심증상 시 물놀이장 방문자제 및 신속 항원 검사 2. 텐트, 돗자리...",창원시 공식 블로그,https://blog.naver.com/cwopenspace,20220805
나라고 피할 수 없던 '코로나' 확진,편도가 부었다는 말과 함께 좀더 상태가 좋지 않으면 코로나 검사를 해보라는 권유를 받았다. (왜 갑자기 코로나? 잠깐 그런 생각을 했다) 그렇게 집으로 돌아와 약을 먹으며 몸이 괜찮아지고 있다고 생각했다....,계절의 사이,https://blog.naver.com/grassleaf79,20220802
[심평줌인] 코로나19 백신 4차 접종 확대 안내,"코로나19 예방접종 대응추진단(단장 백경란 청장, 이하 ‘추진단’)은, 지난 7월 13일(수) 발표한 바와 같이 재유행에 대비하여 고위험군의 중증사망 예방을 위해 4차 접종 대상을 확대한다고...",건강보험심사평가원 공식 블로그,https://blog.naver.com/ok_hira,20220808
코로나 4~7일차. 생리변화. 격리해제 앞둔 심란한 마음,그동안 아이에게 늘 코로나는 그냥 감기 같은거다 무서운 일이 아니다 하고 설명해줬는데 엄마가 코로나에 걸려 일주일간 생이별을 겪게하면서 괜한 공포감만 조성해준건 아닌가 싶기도하다. 4일차 3일차까진...,순두부네 살림이야기,https://blog.naver.com/11hunlove,20220801
코로나 체험기,"코로나로 아픈 시간은 지나갔어요. 오랜만에 샤워하고 제정신으로 초를 켰네요. 간만에 제대로 하니, 매일 하는 에너지워크가 얼마나 파워풀한 건지 실감됩니다.^^ 코로나19는 감기에다 플러그인 프로그램을 꽂아...",젤다의 블로그 -POLARIS TEMPLE,https://blog.naver.com/zeldapark,20220803
"화성시, 코로나19 재유행 대비 방역 강화!","코로나 재유행 위기에 따른 의료전담기동반, 방역 인력 등 확충 예정 화성시 코로나19 재유행 대비 방역 강화 안내 ☑️ 감염에 취약한 고위험 시설인 요양병원, 요양시설, 정신병원 및 시설 총 162개소...",화성시 공식 블로그 &apos;화사함&apos;,https://blog.naver.com/hsview,20220715
지옥같은 코로나 후유증 ㅠ,코로나 걸리지 마세요. 이웃님들... 조심조심 생활하시며 어떻게든 코로나를 피해가세요~~ ㅠㅠㅠ 코로나는 후유증으로 제 몸의 어느 부분이 약한지 하나 하나 일깨워주네요 평소에 오른쪽귀가 왠지 답답해서...,악마토끼의 달큰한 유혹~❤,https://blog.naver.com/cheimh,20220815
코로나19 중앙재난안전대책본부 회의,"최근 전파력이 강하고 면역 회피 특성이 있는 코로나 변이 바이러스가 확산 중이고, 재유행이 예상보다 빠르게 진행되고 있습니다. 이에 어제(29일) 오전, 윤석열 대통령은 코로나19 중앙재난안전대책본부 회의를...",안녕하세요. 이동환입니다.,https://blog.naver.com/dhlcall,20220801
