title,originallink,description,pubDate
코로나19 중대본 정례브리핑하는 박향 중앙사고수습본부 방역총괄반장,http://www.newsis.com/view/?id=NISI20220817_0019143558,박향 중앙사고수습본부 방역총괄반장이 17일 오전 서울 종로구 정부서울청사에서 코로나19 중앙재난안전대책본부(중대본) 정례브리핑을 하고 있다. 2022.08.17. kmx1105@newsis.com 공감언론 뉴시스가 독자 여러분의...,"Wed, 17 Aug 2022 12:03:00 +0900"
"""전세계 기업 출장 규모, 2026년에 코로나 이전 수준 회복 전망""",http://news.tvchosun.com/site/data/html_dir/2022/08/16/2022081690113.html,"2026년 이후가 돼야 전 세계 기업 출장비 규모가 코로나 이전 수준 으로 회복할 것이란 전망이 나왔다.... 코로나19 발생 이전인 2019년 글로벌 업무 출장비 규모는 1조 4310 억 달러(약 1877조원)였는데, 2020년 반토막...","Tue, 16 Aug 2022 11:16:00 +0900"
"""9월 초 코로나 위중증 최대 900명…사망자 140명 발생""",https://www.nocutnews.co.kr/news/5802487,"정부가 코로나19 재유행 속 다음달 초 병원에 입원하는 위중증 환자는 800명~900명 사이, 사망자는 최대 140명... 중앙방역대책본부(방대본)은 지난 11일 코로나19 유행 상황 모델 분석 전문가들이 최근 상황을 반영해...","Tue, 16 Aug 2022 14:26:00 +0900"
경기 이재민 거주시설에서도 코로나19 확진자 발생,http://news.tvchosun.com/site/data/html_dir/2022/08/16/2022081690108.html,서울에 이어 경기도 수해 이재민 거주시설에서도 코로나19 확진자가 발생했다. 경기도에 따르면 지난 14일 안양의 한 이재민 임시 거주시설에서 지내던 30대 남성 A씨가 코로나19에 확진됐다. 방역당국은 A씨의 정확한...,"Tue, 16 Aug 2022 11:01:00 +0900"
"빌게이츠 ""韓, 코로나19·진단검사 분야 선도""",http://news.einfomax.co.kr/news/articleView.html?idxno=4228852,마이크로소프트(MS) 창업자인 빌 게이츠 '빌앤드멀린다게이츠재단' 공동 이사장은 한국이 코로나19와... 게이츠 이사장은 16일 국회 예결위 회의장에서 '코로나 국제공조'를 주제로 연설을 진행했다. 게이츠 이사장은...,"Tue, 16 Aug 2022 11:40:00 +0900"
코로나 위중증 42명 늘어…신규 확진 8만4128명,https://www.hani.co.kr/arti/society/health/1054850.html,코로나19 신규 확진자가 1주 전보다 6만5000여명 줄어 8만명대로 집계됐다. 광복절 공휴일 영향으로... 호흡기환자진료센터는 코로나19 누리집(https://www.mohw.go.kr) 공지사항(일반인)이나 건강보험심사평가원...,"Tue, 16 Aug 2022 10:05:00 +0900"
"수능 원서접수 18일부터…코로나 확진자, 대리접수 가능",http://tbs.seoul.kr/news/newsView.do?typ_800=6&idx_800=3476105&seq_800=20468771,"응시원서는 수험생 본인이 직접 제출해야 하지만 코로나19 확진으로 격리 통보를 받은 수험생과 장애인, 군 복무자, 입원 중인 환자 등은 대리접수를 할 수 있습니다. 특히 고등학교 3학년에 재학하고 있는 장애인...","Tue, 16 Aug 2022 13:14:00 +0900"
"정부, 이달 20일부터 코로나 고위험자 전용 '주말 당직병원' 운영",http://www.seoulwire.com/news/articleView.html?idxno=477960,정부가 이달 20일부터 코로나19 고위험자를 위해 주말 당직병원을 운영한다. 사진=서울와이어DB  정부가 이달 20일부터 신종 코로나바이러스 감염증(코로나19) 고위험자를 위해 주말 당직병원을 운영한다. 17일...,"Wed, 17 Aug 2022 14:56:00 +0900"
"코로나 안 걸린 사람, '네버 코비드'말고 '코로나 비감염'으로",http://news.mt.co.kr/mtview.php?no=2022081610210384042,코로나19에 한 번도 걸리지 않은 사람이란 의미로 쓰이는 '네버 코비드'를 대체할 우리말로 '코로나 비감염'이 선정됐다. 믄화체육관광부와 국립국어원은 16일 '쉬운 우리말 쓰기 사업' 일환으로 새말모임에서 제안된...,"Tue, 16 Aug 2022 10:53:00 +0900"
"박형준 부산시장, 코로나19 확진…7일 간 재택치료",http://www.newsis.com/view/?id=NISX20220815_0001978658&cID=10811&pID=10800,"기사내용 요약 화상회의 등 통해 보고와 결재, 현안업무 직접 챙길 예정 박형준 부산시장이 15일 PCR 검사에서 코로나19 양성 판정을 받았다. 시는 이에 따라 박 시장이 외부 일정을 모두 취소하고 오는 21일까지 7일 간...","Mon, 15 Aug 2022 14:15:00 +0900"
[속보] 17일 오후 6시 기준 국내 코로나 확진자 14만 3308명 발생,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459501,"코로나19 방역, 예방접종 (시사매거진DB) 17일 오후 6시 기준 국내 코로나19 확진자 14만3308명이 추가됐다. 방역 당국과 각 지방자치단체에 따르면 이날 0시부터 오후 6시까지 코로나19 확진자는...","Wed, 17 Aug 2022 18:50:00 +0900"
박형준 부산시장 코로나 확진…일주일 재택치료,https://www.joongang.co.kr/article/25094393,"부산시는 15일 박형준 시장이 유전자증폭(PCR) 검사에서 신종 코로나바이러스 감염증(코로나19) 양성판정을 받았다고 밝혔다. 박 시장은 코로나19 확진에 따라 외부 일정을 모두 취소했고, 오는 21일까지 7일간...","Mon, 15 Aug 2022 14:35:00 +0900"
베이지역 코로나 감염률 하락세,http://www.koreatimes.com/article/1428841,베이지역의 코로나 감염률이 하락세를 나타내는 가운데 오미크론 대응 백신 접종이 베이지역에서는... 사라 코디 산타클라라카운티 보건국장은 16일 수퍼바이저위원회 보고에서 기존 코로나19 바이러스와...,"Thu, 18 Aug 2022 08:56:00 +0900"
[속보]오후 9시 기준 서울 코로나 확진자 2만 8375명 잠정 집계,https://www.gukjenews.com/news/articleView.html?idxno=2531057,오후 9시 기준 서울 코로나 확진자 2만 8375명 잠정 집계 (국제뉴스DB) 오후 9시 기준 서울 코로나 확진자 2만 8375명이 추가 발생한 것으로 알려졌다. 17일 방역 당국과 서울시에 따르면 이날 0시부터 오후...,"Wed, 17 Aug 2022 21:32:00 +0900"
코로나 접종 뒤 '생리 횟수·출혈 증가' 5천만원까지 지원 받는다,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071056,"코로나 백신을 맞은 뒤 생리 간격이 줄었거나 한 달에 두 번 이상 생리를 하는 빈발월경, 생리 출혈량이... 대한민국의학한림원 내 코로나 백신안전성위원회가 지난 11일 국내·외 이상반응 사례와 자료 등을 종합적으로...","Tue, 16 Aug 2022 18:41:00 +0900"
'코로나19' 경북 16일 4261명 확진…포항 1044명,https://www.nocutnews.co.kr/news/5802169,"경북은 16일 0시 기준 23개 시·군(시 10, 군 13)에서 코로나19 확진자 4261명이 발생했다. 시·군별... 경북지역 코로나19 백신 접종은 전체 도민 261만 6627명 가운데 1차 백신 접종률 87.6%(229만 2688명)...","Tue, 16 Aug 2022 09:14:00 +0900"
"‘뉴백소비드’ 코로나 백신, 청소년 접종 가능…투여 연령 확대",http://www.newsis.com/view/?id=NISX20220812_0001977448&cID=10434&pID=13200,"기사내용 요약 SK바이오사이언스 합성항원 방식 코로나19 백신 ‘뉴백소비드’ 식약처, 연령 확대 승인 【서울=뉴시스】황재희 기자 = SK바이오사이언스는 국내 식품의약품안전처로부터 코로나19 백신인...","Fri, 12 Aug 2022 16:39:00 +0900"
비수도권 코로나 위험도 2주째 '높음'…감염재생산지수 1.18,https://www.news1.kr/articles/4774015,지난 8월 2주(7일~13일) 코로나19 주간 위험도는 전국과 수도권이 6주 연속 '중간'으로 비수도권은 2주 연속 '높음'으로 평가됐다. 16일 중앙방역대책본부(방대본)에 따르면 지난주 코로나19 주간 발생 동향 및 위험도...,"Tue, 16 Aug 2022 12:11:00 +0900"
"이재민도 봐주지 않는 코로나, 임시주거시설서 2명 확진",http://www.kyeongin.com/main/view.php?key=20220816010002747,2022.8.11 /  수도권 집중호우로 마련된 이재민 임시주거시설에서 코로나 19 확진자 2명이 발생했다.16일 경기도에 따르면 안양시 이재민 임시주거시설에서 2명이 코로나 확진 판정을 받았다.이들은 12일과 14일에 각각...,"Tue, 16 Aug 2022 15:34:00 +0900"
"경험적 항생제 치료, 중등도·중증 코로나 환자의 임상효과 없었다",http://news.mk.co.kr/newsRead.php?no=721546&year=2022,"경험적 항생제 투여해도 입원·치료기간, 사망 위험 줄어들지 않아 서울대병원, 경험적 항생제 치료-코로나 환자 예후 관련성 첫 규명 최근 경험적 항생제 치료가 중등도에서 중증 코로나 환자의 임상 결과를 개선하지...","Tue, 16 Aug 2022 10:18:00 +0900"
홍성 코로나 신규확진자 443명 발생... 넉달 만에 최다,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002858061&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,재감염율 4~5% ▲  홍성군 코로나19 상황. ⓒ 이은주 17일 0시 기준 전국적으로 코로나19 신규 확진자가 18만명(18만803명)을 넘어서며 코로나19 재확산세가 거센 가운데 홍성군에서도 443명의 확진자가 발생해 넉달...,"Wed, 17 Aug 2022 11:38:00 +0900"
'네버 코비드' 대신 '코로나 비감염'이라 말해요,https://view.asiae.co.kr/article/2022081609363499957,우리말 '코로나 비감염'으로 바꿔 부르자고 권했다. 아울러 '트래블 룰(travel rule)'을 대체할 우리말로 '송금 정보 기록제'를 추천했다. 네버 코비드는 코로나19에 한 번도 걸리지 않은 상태 또는 그런 사람을 뜻한다....,"Tue, 16 Aug 2022 09:36:00 +0900"
'코로나 대응 국제공조' 위해 방한한 빌게이츠 이사장 [TF사진관],http://news.tf.co.kr/read/photomovie/1958597.htm,마이크로소프트(MS) 창업자인 빌 게이츠 '빌 앤 멜린다 게이츠 재단' 공동이사장이 15일 오후 서울김포비즈니스항공센터(SGBAC)를 통해 입국하고 있다. 2박3일 일정으로 방한한 빌 게이츠 이사장은 16일 국회 주요 인사와...,"Mon, 15 Aug 2022 19:13:00 +0900"
코로나19 해외 유입 확진자 463명,https://www.yna.co.kr/view/PYH20220816170100013?input=1196m,해외 유입된 코로나19 신규 확진자 수가 463명을 기록한 16일 오후 인천국제공항 제1터미널 입국자 전용 검사센터에서 입국자들이 검사를 위해 이동하고 있다. 2022.8.16,"Tue, 16 Aug 2022 15:58:00 +0900"
"질 바이든 여사, 코로나19 확진…가벼운 증상",http://www.newsworks.co.kr/news/articleView.html?idxno=606317,조 바이든 미국 대통령의 부인 질 바이든(71) 여사가 코로나19에 확진됐다. 16일(현지시간) 로이터통신 등에 따르면 이날 바이든 여사 측 엘리자베스 알렉산더 공보국장은 바이든 여사가 코로나19 양성판정을 받았다고...,"Wed, 17 Aug 2022 10:12:00 +0900"
"아산시, 코로나19 확산세에 대규모 물총 축제 개최 논란",http://news.tf.co.kr/read/national/1959052.htm,오는 21일 온양온천역서 물총축제...참여 인원 1000명 예고 충남 아산시가 코로나19의 확산이 이어지고 있는... 문제는 참여 인원만 1000명으로 예측되는 등 대규모 축제 진행에 따른 코로나19 확산 우려가 크다는 것이다....,"Wed, 17 Aug 2022 13:39:00 +0900"
지난해 코로나發 영업불확실 등 강조한 상장법인 572곳,https://biz.sbs.co.kr/article_hub/20000076362?division=NAVER,"지난 2020년(630곳)보다 58곳 줄었지만 코로나19 여파가 여전하다는 분석입니다. 코로나19에 따른 영업환경 불확실성을 강조사항으로 기재한 곳은 375곳, 전기 재무제표 수정내역을 기재한 곳은 81곳이었습니다. 금감원...","Tue, 16 Aug 2022 12:01:00 +0900"
"코로나19 재유행, 오프라인 축제 잇단 취소…오픈프레스, 온라인 추석마케팅 ...",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202208180067&t=NN,"코로나19 재유행으로 여름철 축제 진행이 난항을 겪고 있다. 전남 지역 축제인 '2022 영암왕인문화축제, 2022년... 이런 가운데, 온라인 마케팅을 전문으로 하는 오픈프레스 관계자는 ""코로나19라는 특수한 상황에서 온라인...","Thu, 18 Aug 2022 09:43:00 +0900"
"화이자 CEO, 백신 4번 맞았지만 코로나 확진…”가벼운 증상”",http://news.mk.co.kr/newsRead.php?no=720603&year=2022,미국 제약사 화이자의 앨버트 불라 최고경영자(CEO)가 신종 코로나바이러스 감염증(코로나19) 양성 판정을 받았다. 15일(현지시간) 불라 CEO는 트위터를 통해 “화이자-바이오엔테크 백신을 4차까지 접종한 데 대해...,"Tue, 16 Aug 2022 07:03:00 +0900"
[포토] 코로나19 검사받는 119대원,http://www.edaily.co.kr/news/newspath.asp?newsid=02768326632428304,"17일 서울 용산구 용산보건소 코로나19 선별진료소에서 소방대원들이 검사를 받기 위해 대기하고 있다. 한편, 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만 803명 발생했다고 밝혀 18주 만에...","Wed, 17 Aug 2022 13:36:00 +0900"
"박형준 부산시장, 코로나19 확진…7일간 재택치료",https://www.khan.co.kr/local/Busan/article/202208151540001,박형준 부산시장이 15일 유전자증폭(PCR) 검사에서 코로나19 양성판정을 받았다. 박 시장은 코로나19 확진에 따라 외부 일정을 모두 취소했다. 오는 21일까지 7일간 재택치료에 들어간다. 박 시장은 재택치료 기간에...,"Mon, 15 Aug 2022 15:41:00 +0900"
6월 은행대출 연체율 0.2% '사상 최저'…'코로나 지원 착시 효과',http://news.tvchosun.com/site/data/html_dir/2022/08/17/2022081790135.html,"2020년 4월부터 금융당국 주도로 실시된 소상공인·자영업자 대출 원리금 만기연장·상환유예 등 코로나 금융지원에 따른 착시효과로 풀이된다. 실제 6월말 기업대출 연체율은 0.26%로, 코로나 금융지원이 실시된...","Wed, 17 Aug 2022 13:26:00 +0900"
"""35살인데, 국민연금 받을 수 있을까""…코로나로 불확실성 커졌다",http://news.mk.co.kr/newsRead.php?no=718521&year=2022,"코로나19로 혼인·출생 줄고 사망 늘어 ""국민연금 재정에 부정적…예측하기 어렵기도"" ""코로나19 따른 여건 변화 재정추계 시 반영을"" #35살 김모 씨는 노후에 국민연금을 받을 수 있을지 의문이 해소되지 않는다....","Sun, 14 Aug 2022 20:28:00 +0900"
"황치열 ""메타버스 예능 '아바타 싱어' 출연"", 김태균 ""유민상, 코로나로 격리...",http://enews.imbc.com/News/RetrieveNewsInfo/357113,"이후 김태균이 ""원래 오늘은 유민상 씨가 스페셜 DJ를 하시는 날인데 유민상 씨가 코로나 바이러스와 싸우고 있다. 일주일 격리를 하고 있어 다음 주에 만날 수 있을 것 같다""라고 유민상의 근황을 전하고 ""'컬투쇼...","Wed, 17 Aug 2022 14:49:00 +0900"
